task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,input_seg_size,num_mem_tokens,segment_ordering,padding_side,model_path,sum_loss,inter_layer_memory,num_steps,best_valid_rouge/geometric_mean
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1503,,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_rep_first/run_2,True,False,3200,14.68220043182373
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1503,,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_rep_first/run_1,True,False,3200,14.251299858093262
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0005,2,2,linear,1503,,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr5e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_rep_first/run_2,True,False,3200,14.372599601745605
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0005,2,2,linear,1503,,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr5e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_rep_first/run_1,True,False,3200,14.574799537658691
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1002,,10.0,bidirectional,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1002-1024_mem10_bs8_iters3200_sl_bidirectional/run_2,True,False,3200,14.98840045928955
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1002,,10.0,bidirectional,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1002-1024_mem10_bs8_iters3200_sl_bidirectional/run_1,True,False,3200,15.589500427246094
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,2,2,linear,768,256.0,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr2e-04_linear_adamw_wd1e-03_768-1024_mem10_bs8_iters3200_sl_rep_first_seg256/run_2,True,False,3200,14.409600257873535
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0002,2,2,linear,768,256.0,10.0,repeat_first,,../runs/finetune/debug/qmsum/t5-base/lr2e-04_linear_adamw_wd1e-03_768-1024_mem10_bs8_iters3200_sl_rep_first_seg256/run_1,True,False,3200,14.315999984741211
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1503,,10.0,bidirectional,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_bidirectional/run_2,True,False,3200,13.989999771118164
qmsum,t5-base,,modeling_rmt_enc_dec:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,0.0001,2,2,linear,1503,,10.0,bidirectional,,../runs/finetune/debug/qmsum/t5-base/lr1e-04_linear_adamw_wd1e-03_1503-1024_mem10_bs8_iters3200_sl_bidirectional/run_1,True,False,3200,14.034299850463867
